,bus,PlantCode,GenID,Census Tract,Lat,Lon
2095,1944,63613,DOWNY,551101,33.919368,-118.128919
2096,700,63614,LAWRP,52410,33.63778,-117.71377
2097,713,63616,OCSD1,99229,33.693129,-117.9409
2098,7870,63617,SOCCD,52532,33.676445,-117.777312
2099,17,63630,AVHS,450607,37.662431,-121.874678
2100,1133,63638,CTC13,5213,37.72201,-121.53097
2101,1418,63651,5812,4601,35.780407,-119.30875
2102,2380,63674,DEDEA,228100,34.013113,-118.241894
2103,2367,63699,AGT0A,508102,37.32489,-121.99894
2104,2367,63699,AGT0B,508102,37.32489,-121.99894
2105,1254,63701,CST1A,505006,37.40553,-121.91676
2106,1254,63701,CST1B,505006,37.40553,-121.91676
2107,1244,63704,EQ10A,512032,37.24212,-121.78308
2108,1244,63704,EQ10B,512032,37.24212,-121.78308
2109,2370,63705,EQ11A,505202,37.37816,-121.95495
2110,2370,63705,EQ11B,505202,37.37816,-121.95495
2111,2370,63705,EQ11C,505202,37.37816,-121.95495
2112,1244,63708,EQ15A,512032,37.24187,-121.7816
2113,1244,63708,EQ15B,512032,37.24187,-121.7816
2114,1810,63711,JSR00,504602,37.4124,-122.024
2115,2154,63712,KSR28,433300,37.70649,-122.16471
2116,8589,63714,GEN05,18522,33.21086,-117.299
2117,7897,63715,SCU00,505203,37.34994,-121.94064
2118,1945,63716,KSR53,294421,33.7902,-118.29431
2119,633,63717,TLR0A,14500,36.65676,-121.62428
2120,633,63717,TLR0B,14500,36.65676,-121.62428
2121,633,63717,TLR0C,14500,36.65676,-121.62428
2122,8704,63928,6701,252904,38.38867,-121.93864
2123,8179,0,0,10300,35.59884378,-115.3808654
2124,,,,,,
2125,2733,0,0,10300,35.25518617,-114.9486526
2126,2734,0,0,300,39.75718878,-120.3709009
2127,,,,,,
2128,,,,,,
2129,,,,,,
2130,,,,,,
2131,,,,,,
2132,,,,,,
2133,,,,,,
2134,4715,0,0,25100,35.09369718,-114.7470824
2135,4787,0,0,572500,33.81587852,-118.2201076
2136,6676,0,0,11700,34.73998294,-117.3216288
2137,,,,,,
2138,,,,,,
2139,,,,,,
2140,,,,,,
2141,,,,,,
2142,,,,,,
2143,,,,,,
2144,,,,,,
2145,,,,,,
2146,1293,0,0,10000,39.52123986,-120.0086579
2147,,,,,,
2148,2261,0,0,25100,34.31514575,-114.1577003
2149,1,0,0,427200,37.77243572,-122.2429162
2150,4,0,0,431100,37.69128098,-122.0612774
2151,5,0,0,440337,37.59578193,-122.0174353
2152,7,0,0,441503,37.55699202,-122.05794
2153,8,0,0,409000,37.73868954,-122.1937991
2154,10,0,0,433400,37.67126804,-122.1595387
2155,13,0,0,440337,37.59531056,-122.0174915
2156,14,0,0,450102,37.70853376,-121.9070045
2157,15,0,0,451602,37.68002781,-121.7805048
2158,17,0,0,450746,37.67255501,-121.859528
2159,18,0,0,451104,37.79905699,-121.6199438
2160,19,0,0,433104,37.71062477,-122.1481883
2161,20,0,0,407300,37.76299826,-122.2144948
2162,29,0,0,401,38.36910799,-120.796754
2163,37,0,0,3002,39.47437782,-121.5747818
2164,63,0,0,500,39.21353467,-122.0025503
2165,65,0,0,100,38.96922396,-122.0704684
2166,74,0,0,309000,38.02639867,-121.8496279
2167,77,0,0,340001,37.92595616,-122.0713843
2168,82,0,0,355309,37.94410025,-121.9691071
2169,92,0,0,327001,37.96324326,-122.0522531
2170,93,0,0,392201,37.99592158,-122.3481031
2171,95,0,0,345114,37.78241596,-121.9676624
2172,111,0,0,8304,36.71509335,-120.7018288
2173,129,0,0,8405,36.8505811,-120.4663723
2174,131,0,0,7801,36.18606391,-120.1039111
2175,137,0,0,8304,36.72059631,-120.4589551
2176,140,0,0,6802,36.60755351,-119.5213101
2177,147,0,0,1500,36.68753802,-119.721984
2178,170,0,0,10702,40.74032526,-124.2096559
2179,181,0,0,10402,32.99897909,-115.5188889
2180,192,0,0,11001,32.91199807,-115.5681245
2181,196,0,0,940000,32.73657328,-114.7126452
2182,198,0,0,10101,33.24227704,-115.501121
2183,220,0,0,6011,34.95491418,-118.8442502
2184,225,0,0,4500,35.7755224,-119.9136038
2185,228,0,0,603,35.38723247,-119.004436
2186,229,0,0,4500,35.61462223,-119.8537112
2187,236,0,0,3304,35.31512502,-119.6095695
2188,240,0,0,2302,35.35577972,-118.9717712
2189,249,0,0,3304,35.09414443,-119.1011222
2190,253,0,0,3304,35.31982573,-119.6623248
2191,254,0,0,3304,35.24241942,-119.6245472
2192,259,0,0,3207,35.29555607,-119.0216521
2193,269,0,0,6002,35.10881659,-118.5670131
2194,272,0,0,3307,35.01965139,-118.9796384
2195,276,0,0,4500,35.73065651,-119.8580981
2196,277,0,0,4305,35.6018111,-119.3261944
2197,280,0,0,1700,35.37392781,-119.0403167
2198,282,0,0,3304,35.29606803,-119.5924379
2199,288,0,0,6012,35.03026569,-118.3108221
2200,289,0,0,5700,34.94057401,-117.9530671
2201,295,0,0,5900,35.05410894,-118.1861563
2202,303,0,0,253502,38.12530207,-121.832271
2203,305,0,0,6011,34.93527777,-118.8431278
2204,306,0,0,4605,35.73285976,-119.1298083
2205,308,0,0,5514,34.86428131,-118.2373311
2206,317,0,0,1703,35.97812224,-120.1171583
2207,322,0,0,1601,36.2224111,-119.7799139
2208,326,0,0,1601,36.00345277,-119.9494833
2209,327,0,0,1000,39.00776751,-122.8940008
2210,332,0,0,100,39.14574049,-122.9166584
2211,341,0,0,301601,34.16270281,-118.2841966
2212,342,0,0,109100,34.27357024,-118.4587732
2213,344,0,0,106520,34.30787223,-118.4505278
2214,345,0,0,206301,34.04335333,-118.2461297
2215,346,0,0,294830,33.77047202,-118.264962
2216,347,0,0,124500,34.17158743,-118.423154
2217,348,0,0,134907,34.1895064,-118.5915883
2218,349,0,0,139301,34.17935193,-118.5438005
2219,352,0,0,404402,34.12515424,-117.9249665
2220,353,0,0,407501,34.04748128,-117.9556304
2221,354,0,0,480803,34.09126536,-118.1490914
2222,355,0,0,543306,33.8349536,-118.2473837
2223,356,0,0,433200,34.07144828,-118.0265504
2224,358,0,0,910401,34.567506,-118.147688
2225,359,0,0,431600,34.10562887,-118.0384571
2226,362,0,0,430801,34.14413076,-118.025731
2227,363,0,0,980002,33.81749482,-118.2434772
2228,365,0,0,980018,33.81920229,-118.1643641
2229,366,0,0,577000,33.78133053,-118.1498197
2230,371,0,0,700801,34.0731289,-118.3973342
2231,373,0,0,554516,33.85077402,-118.06401
2232,374,0,0,573300,33.79314877,-118.1722789
2233,376,0,0,551300,33.93731568,-118.1299057
2234,377,0,0,404600,34.1271721,-117.9398895
2235,378,0,0,650001,33.88055076,-118.3258829
2236,380,0,0,602900,33.90252379,-118.3118682
2237,381,0,0,577100,33.76697406,-118.1520507
2238,382,0,0,542000,33.90011631,-118.2062764
2239,383,0,0,535400,33.95650731,-118.2322842
2240,385,0,0,980034,33.90319501,-118.047069
2241,389,0,0,576302,33.77861447,-118.1832932
2242,391,0,0,403901,34.11901471,-117.8719909
2243,397,0,0,570502,33.86341862,-118.1653359
2244,399,0,0,403721,34.09258019,-117.8795847
2245,400,0,0,602700,33.92406834,-118.3187593
2246,401,0,0,800336,34.10697209,-118.7149439
2247,402,0,0,670405,33.76694457,-118.3731939
2248,403,0,0,407002,34.05755342,-117.9891722
2249,404,0,0,534301,33.96384263,-118.1942652
2250,407,0,0,900901,34.71797092,-118.2889766
2251,408,0,0,403319,34.00294768,-117.8112369
2252,410,0,0,620701,33.87232911,-118.3779075
2253,411,0,0,543305,33.86247615,-118.2230313
2254,416,0,0,554521,33.87990599,-118.090471
2255,417,0,0,602301,33.91580073,-118.3620587
2256,418,0,0,540300,33.92829702,-118.215484
2257,420,0,0,920102,34.51456388,-118.6082972
2258,424,0,0,408800,34.0582889,-117.7552801
2259,425,0,0,409000,34.05753246,-117.7756362
2260,426,0,0,464000,34.12496383,-118.1498524
2261,429,0,0,432300,34.08150219,-118.0418247
2262,431,0,0,574902,33.79104783,-118.1421862
2263,436,0,0,651101,33.81046975,-118.3404907
2264,437,0,0,553400,33.911845,-118.148285
2265,439,0,0,601211,33.96564841,-118.3581035
2266,441,0,0,543100,33.8795048,-118.2481891
2267,446,0,0,503902,33.88863032,-118.0144049
2268,450,0,0,405400,34.08708686,-117.9264289
2269,453,0,0,601801,33.94225454,-118.3473626
2270,459,0,0,571101,33.84235695,-118.1205988
2271,462,0,0,702202,34.00698276,-118.4656902
2272,465,0,0,408005,34.04972528,-117.9072064
2273,467,0,0,980005,33.85707385,-118.3329564
2274,470,0,0,980033,33.76395201,-118.219192
2275,471,0,0,901209,34.77510559,-118.5014361
2276,472,0,0,543804,33.82735334,-118.2684007
2277,474,0,0,920334,34.37921299,-118.55917
2278,475,0,0,403327,34.00676088,-117.8552914
2279,476,0,0,543400,33.85951472,-118.2763265
2280,477,0,0,920046,34.41563081,-118.4527486
2281,481,0,0,206052,34.05002232,-118.231275
2282,484,0,0,910605,34.5660542,-118.0591861
2283,489,0,0,552200,33.91557578,-118.0811489
2284,495,0,0,502700,33.95856507,-118.0656099
2285,496,0,0,980035,34.00901094,-117.9304235
2286,499,0,0,408212,33.99710378,-117.887703
2287,500,0,0,481605,34.06991918,-118.1300281
2288,501,0,0,533201,33.98271475,-118.205316
2289,502,0,0,480011,34.12177523,-118.0810745
2290,503,0,0,901300,34.76318367,-117.969417
2291,505,0,0,532303,33.99456583,-118.1527794
2292,512,0,0,432201,34.09221847,-118.0826588
2293,513,0,0,980036,34.05121845,-118.0813473
2294,514,0,0,401311,34.11718102,-117.807819
2295,515,0,0,481101,34.09869881,-118.1001833
2296,516,0,0,293301,33.80703817,-118.298972
2297,517,0,0,504200,33.948067,-118.058548
2298,518,0,0,701702,34.01725703,-118.4881591
2299,519,0,0,980017,34.04746172,-118.4521968
2300,523,0,0,910212,34.64275724,-118.165005
2301,527,0,0,554302,33.87420269,-118.1429767
2302,531,0,0,502500,33.98084795,-118.111255
2303,532,0,0,573004,33.79018782,-118.1987019
2304,534,0,0,571502,33.84618126,-118.1771048
2305,535,0,0,980039,34.14300113,-118.359135
2306,538,0,0,503502,33.93233405,-117.9920328
2307,541,0,0,621400,33.82781208,-118.3765776
2308,542,0,0,650802,33.82984666,-118.344309
2309,543,0,0,980004,34.64068536,-118.0658871
2310,546,0,0,409000,34.041376,-117.8181737
2311,547,0,0,570303,33.8591492,-118.185589
2312,550,0,0,800204,34.14776836,-118.6317992
2313,551,0,0,275311,33.99033882,-118.4209425
2314,554,0,0,980002,33.81251186,-118.2320643
2315,555,0,0,530901,34.0451314,-118.1864239
2316,556,0,0,670003,33.79195901,-118.323487
2317,562,0,0,900102,34.5793131,-117.7197077
2318,563,0,0,602513,33.91887059,-118.3345922
2319,580,0,0,121200,37.9378727,-122.5141976
2320,581,0,0,106001,38.02243333,-122.5379407
2321,584,0,0,130203,37.86356846,-122.4988508
2322,595,0,0,11800,38.97279314,-123.0811218
2323,604,0,0,2100,36.93681162,-120.8194868
2324,637,0,0,101,36.73130338,-121.6133116
2325,640,0,0,14500,36.66378719,-121.628595
2326,645,0,0,13800,36.61454769,-121.8335449
2327,653,0,0,11400,35.9519472,-120.8684416
2328,657,0,0,201003,38.26316201,-122.269232
2329,659,0,0,201006,38.16621802,-122.253621
2330,660,0,0,201200,38.34521981,-122.2994534
2331,666,0,0,99603,33.75252377,-118.0371725
2332,667,0,0,21810,33.8803142,-117.8320335
2333,668,0,0,87805,33.80891103,-117.9817954
2334,669,0,0,63906,33.65698201,-117.907066
2335,670,0,0,99603,33.73062983,-118.0332781
2336,673,0,0,99223,33.73723539,-117.957129
2337,674,0,0,52524,33.73454449,-117.8022639
2338,677,0,0,74005,33.71318376,-117.883619
2339,679,0,0,11707,33.91020869,-117.8795575
2340,680,0,0,74403,33.7332416,-117.849825
2341,683,0,0,62642,33.60815162,-117.8651633
2342,684,0,0,110108,33.8096399,-118.072602
2343,685,0,0,110301,33.85108801,-118.02792
2344,688,0,0,11300,33.86814402,-117.921312
2345,689,0,0,110605,33.87756274,-117.9717703
2346,690,0,0,63902,33.68734602,-117.912816
2347,692,0,0,52439,33.68303892,-117.7421917
2348,693,0,0,62610,33.67561118,-117.8637801
2349,695,0,0,86801,33.84628388,-117.9798243
2350,697,0,0,63604,33.63536199,-117.935652
2351,698,0,0,21831,33.92281875,-117.8472364
2352,699,0,0,76103,33.77821908,-117.8991005
2353,700,0,0,52425,33.6502112,-117.6885669
2354,702,0,0,110109,33.81770272,-118.0271859
2355,703,0,0,21913,33.78825004,-117.802686
2356,705,0,0,32014,33.60912633,-117.6975574
2357,706,0,0,1304,33.92508498,-117.9551271
2358,708,0,0,42320,33.5638,-117.714833
2359,710,0,0,1404,33.92081737,-117.9198431
2360,711,0,0,99242,33.71637428,-117.987525
2361,712,0,0,75901,33.79049001,-117.861454
2362,714,0,0,99240,33.64399723,-117.9555611
2363,716,0,0,1709,33.91547973,-117.9637095
2364,719,0,0,99903,33.77220888,-118.0120858
2365,720,0,0,99415,33.69228199,-118.017185
2366,722,0,0,74802,33.74480503,-117.9019307
2367,724,0,0,74108,33.71452999,-117.920428
2368,725,0,0,99601,33.74497923,-117.9999129
2369,726,0,0,88802,33.76616302,-117.979563
2370,727,0,0,89003,33.76550798,-117.928479
2371,728,0,0,74405,33.75604993,-117.8593889
2372,729,0,0,99306,33.66558697,-117.997429
2373,731,0,0,42312,33.51258901,-117.665534
2374,733,0,0,42332,33.49494501,-117.702976
2375,734,0,0,42333,33.56291183,-117.6735199
2376,741,0,0,21003,38.7636276,-121.2640323
2377,744,0,0,22013,39.21470787,-120.8092925
2378,747,0,0,21103,38.79881552,-121.2213126
2379,749,0,0,21802,38.95692848,-121.0422303
2380,751,0,0,21401,38.9005233,-121.294094
2381,757,0,0,21129,38.78014499,-121.2461844
2382,758,0,0,21901,39.03596259,-120.9879836
2383,775,0,0,45612,33.52323635,-115.9216318
2384,780,0,0,46900,33.70470622,-115.6266044
2385,782,0,0,48902,33.90206112,-117.2187445
2386,784,0,0,42632,33.82896388,-117.2123222
2387,785,0,0,42009,33.858925,-117.3263444
2388,786,0,0,41810,33.84505856,-117.5377957
2389,791,0,0,41500,33.89242954,-117.5801181
2390,793,0,0,43006,33.67438334,-117.3261806
2391,797,0,0,40303,34.00502923,-117.4574435
2392,799,0,0,41806,33.85775076,-117.5883042
2393,802,0,0,42407,33.94716607,-117.2433136
2394,803,0,0,43315,33.73638889,-116.9200361
2395,804,0,0,43220,33.503775,-117.1404167
2396,808,0,0,41004,33.95892401,-117.52272
2397,811,0,0,49800,33.55781389,-117.2032139
2398,814,0,0,46700,33.90877226,-117.2597778
2399,824,0,0,7403,38.67826602,-121.387198
2400,835,0,0,8111,38.68817202,-121.308101
2401,841,0,0,7430,38.723503,-121.382919
2402,845,0,0,4501,38.51175859,-121.4715277
2403,858,0,0,7904,38.650085,-121.307877
2404,889,0,0,4602,38.52432614,-121.4562977
2405,951,0,0,5002,38.49403387,-121.4309711
2406,964,0,0,9608,38.4403566,-121.4044819
2407,974,0,0,9501,38.29124352,-121.3145568
2408,982,0,0,9310,38.39015152,-121.3531655
2409,988,0,0,25100,34.84485419,-114.9662705
2410,990,0,0,2306,34.13546122,-117.4092334
2411,995,0,0,2028,34.12100557,-117.5841222
2412,997,0,0,4001,34.049227,-117.400217
2413,998,0,0,4902,34.09303476,-117.3171676
2414,1001,0,0,12202,33.98971965,-117.6886239
2415,1002,0,0,2111,34.08426138,-117.5927555
2416,1003,0,0,2501,34.07789452,-117.4880782
2417,1004,0,0,6102,34.149932,-117.251707
2418,1006,0,0,1803,34.04181302,-117.623414
2419,1007,0,0,403,34.04205824,-117.7230212
2420,1010,0,0,2112,34.09135901,-117.566609
2421,1012,0,0,10033,34.41278889,-117.2898222
2422,1014,0,0,7604,34.10791101,-117.186797
2423,1016,0,0,12700,34.04389897,-117.5413393
2424,1019,0,0,8901,35.76518459,-117.3864132
2425,1021,0,0,1702,34.04688623,-117.6749861
2426,1022,0,0,1600,34.05626401,-117.6435967
2427,1024,0,0,105,33.996246,-117.733345
2428,1027,0,0,10300,34.78158159,-116.3847321
2429,1028,0,0,2313,34.11371501,-117.45412
2430,1031,0,0,2204,34.0829,-117.506054
2431,1032,0,0,201,34.09297352,-117.6975826
2432,1040,0,0,904,34.093625,-117.650043
2433,1045,0,0,20211,33.13668611,-117.0703361
2434,1048,0,0,20033,33.10114166,-117.2504194
2435,1049,0,0,17071,33.02151944,-117.0963
2436,1050,0,0,10015,32.56260275,-116.9431646
2437,1055,0,0,21101,32.65325187,-116.488157
2438,1056,0,0,17813,33.13739001,-117.332713
2439,1058,0,0,17018,32.95836111,-117.1088083
2440,1059,0,0,14400,32.74376949,-117.0467861
2441,1060,0,0,8506,32.8259013,-117.1839957
2442,1064,0,0,3800,32.681563,-117.120109
2443,1065,0,0,8339,32.90154502,-117.22992
2444,1066,0,0,17605,33.05067224,-117.2853194
2445,1067,0,0,20500,33.11580789,-117.0890752
2446,1069,0,0,20403,33.0932544,-117.0736853
2447,1070,0,0,8350,32.89497223,-117.1563222
2448,1071,0,0,21900,32.65520139,-117.1153578
2449,1072,0,0,8511,32.82811905,-117.136126
2450,1075,0,0,16403,32.80440834,-116.9208861
2451,1077,0,0,10103,32.58336664,-117.0972389
2452,1078,0,0,13505,32.74416116,-116.9573083
2453,1081,0,0,6100,32.73318101,-117.173771
2454,1083,0,0,18700,33.31285,-117.4669222
2455,1085,0,0,19501,33.2065,-117.2529028
2456,1086,0,0,8511,32.82961391,-117.1572528
2457,1088,0,0,8350,32.89420147,-117.1355055
2458,1090,0,0,12600,32.63166669,-117.0996723
2459,1091,0,0,18618,33.25221389,-117.3003
2460,1092,0,0,14804,32.79085555,-117.02305
2461,1093,0,0,21900,32.67309101,-117.107385
2462,1094,0,0,18400,33.19678962,-117.3818318
2463,1095,0,0,13307,32.59534999,-117.057828
2464,1097,0,0,7907,32.799202,-117.2402
2465,1098,0,0,19108,33.35572399,-117.1122384
2466,1099,0,0,3103,32.70448899,-117.049995
2467,1101,0,0,7402,32.74148888,-117.2334
2468,1102,0,0,17054,32.97875278,-117.0312833
2469,1104,0,0,17056,32.993825,-117.0779056
2470,1107,0,0,8313,32.84455,-117.2370528
2471,1108,0,0,5000,32.69439301,-117.142389
2472,1109,0,0,20029,33.12880001,-117.1972333
2473,1112,0,0,16607,32.85443801,-116.968369
2474,1114,0,0,17022,32.91098058,-117.1125945
2475,1115,0,0,13702,32.73897899,-117.002741
2476,1116,0,0,5402,32.71415112,-117.1695014
2477,1117,0,0,1600,32.75496001,-117.12596
2478,1118,0,0,2703,32.745658,-117.078598
2479,1120,0,0,13412,32.65802001,-117.030314
2480,1124,0,0,2502,32.730044,-117.110966
2481,1125,0,0,20903,33.24728884,-116.6759305
2482,1127,0,0,600502,37.69167955,-122.4559379
2483,1128,0,0,61506,37.78753484,-122.3934471
2484,1129,0,0,12403,37.78365957,-122.4170094
2485,1130,0,0,17603,37.77735298,-122.4138229
2486,1137,0,0,5214,37.752922,-121.350604
2487,1141,0,0,3601,38.00551199,-121.238009
2488,1143,0,0,1200,37.97921029,-121.316392
2489,1144,0,0,1800,37.96293399,-121.261635
2490,1145,0,0,3803,37.88208899,-121.290364
2491,1146,0,0,5119,37.83082516,-121.2636809
2492,1147,0,0,3310,38.02160701,-121.320379
2493,1159,0,0,3405,38.02187,-121.280979
2494,1160,0,0,802,37.94631912,-121.3285144
2495,1166,0,0,1501,37.97851302,-121.27781
2496,1172,0,0,12601,35.46547218,-120.6714417
2497,1173,0,0,10602,35.36124621,-120.8114339
2498,1176,0,0,12708,35.38068154,-120.0401942
2499,1178,0,0,10301,35.68655,-120.3362306
2500,1181,0,0,10903,35.30408758,-120.6579827
2501,1182,0,0,12305,35.10171139,-120.5809911
2502,1185,0,0,4404,38.12992772,-121.2515619
2503,1188,0,0,511608,37.42741667,-122.1752194
2504,1189,0,0,604200,37.6262453,-122.4035241
2505,1192,0,0,606300,37.56489266,-122.319312
2506,1193,0,0,605100,37.58992414,-122.363374
2507,1197,0,0,602300,37.65381238,-122.4031653
2508,1199,0,0,613501,37.46884722,-122.4301222
2509,1200,0,0,611000,37.46284168,-122.2279056
2510,1203,0,0,603300,37.59480099,-122.488816
2511,1204,0,0,511000,37.43977501,-122.1153222
2512,1211,0,0,980200,34.68480877,-120.6038688
2513,1213,0,0,2011,34.91052315,-120.4465126
2514,1220,0,0,1706,34.40939472,-119.5150032
2515,1221,0,0,805,34.4183926,-119.6857936
2516,1223,0,0,2932,34.47602778,-120.1993556
2517,1226,0,0,801,34.42331477,-119.6855987
2518,1227,0,0,2914,34.44918609,-119.8158694
2519,1229,0,0,508708,37.37456219,-122.0163659
2520,1230,0,0,512308,37.15817557,-121.6374928
2521,1232,0,0,507704,37.323915,-122.07315
2522,1235,0,0,508707,37.38000001,-122.0221528
2523,1236,0,0,504602,37.43273601,-121.941956
2524,1237,0,0,920121,34.45776393,-118.5804806
2525,1239,0,0,505202,37.37651363,-121.9509018
2526,1240,0,0,505202,37.37099749,-121.9762828
2527,1241,0,0,503003,37.25996122,-121.8898984
2528,1243,0,0,511912,37.20243127,-121.832955
2529,1245,0,0,502604,37.29203239,-121.9357659
2530,1246,0,0,503110,37.33426773,-121.8547515
2531,1247,0,0,512602,37.00726293,-121.5572443
2532,1248,0,0,510500,37.39384445,-122.114725
2533,1249,0,0,511702,37.36105838,-122.0997084
2534,1250,0,0,503601,37.36081517,-121.8641576
2535,1252,0,0,503713,37.36625341,-121.8433525
2536,1253,0,0,504509,37.41538249,-121.8883726
2537,1254,0,0,504318,37.4033327,-121.9059904
2538,1255,0,0,512314,37.12670056,-121.658903
2539,1256,0,0,509700,37.38260834,-122.0697194
2540,1257,0,0,500300,37.32816531,-121.902405
2541,1258,0,0,500300,37.34096401,-121.901525
2542,1259,0,0,507805,37.33599502,-122.043177
2543,1260,0,0,503121,37.304004,-121.867716
2544,1261,0,0,503315,37.32256802,-121.79696
2545,1262,0,0,505006,37.38206205,-121.9272426
2546,1263,0,0,509108,37.40499722,-122.0685528
2547,1265,0,0,120200,37.01728123,-122.1996819
2548,1268,0,0,120800,37.04188835,-122.0251366
2549,1270,0,0,110202,36.93038173,-121.7642402
2550,1326,0,0,252102,38.08087076,-122.1373891
2551,1329,0,0,253402,38.44525036,-121.8260198
2552,1333,0,0,252502,38.24513201,-122.041256
2553,1336,0,0,151206,38.309559,-122.731648
2554,1337,0,0,154307,38.539593,-123.223702
2555,1340,0,0,153405,38.42528801,-122.832326
2556,1342,0,0,151311,38.31550856,-122.6811315
2557,1343,0,0,150901,38.23908895,-122.6367124
2558,1356,0,0,910,37.66751202,-120.95819
2559,1362,0,0,2100,37.62764954,-120.9751518
2560,1368,0,0,801,37.68587302,-121.003819
2561,1369,0,0,2603,37.60890546,-120.956186
2562,1384,0,0,3400,37.38596944,-121.1407139
2563,1385,0,0,50900,38.78480978,-121.6551594
2564,1393,0,0,50603,39.17023248,-121.6613095
2565,1399,0,0,800,40.14997335,-122.2130231
2566,1412,0,0,4200,35.96336389,-119.4568361
2567,1422,0,0,4401,35.89225701,-119.2507923
2568,1431,0,0,1005,36.34136944,-119.3672861
2569,1440,0,0,2304,36.21327501,-119.3305945
2570,1446,0,0,4201,37.87515279,-119.9657761
2571,1453,0,0,6800,34.18755642,-118.8717579
2572,1454,0,0,5308,34.22072778,-119.0085833
2573,1456,0,0,3616,34.18167399,-119.222197
2574,1458,0,0,5602,34.20462779,-119.0963556
2575,1463,0,0,9200,34.22619445,-119.1757972
2576,1464,0,0,4716,34.17385279,-119.1567444
2577,1465,0,0,6102,34.19608611,-118.9310028
2578,1467,0,0,902,34.44562298,-119.242407
2579,1468,0,0,9100,34.19716666,-119.1743083
2580,1469,0,0,5906,34.16172599,-118.834785
2581,1472,0,0,7700,34.27843334,-118.7794583
2582,1473,0,0,2800,34.25607778,-119.2418917
2583,1474,0,0,8201,34.27956389,-118.7170861
2584,1482,0,0,600,34.35644199,-119.055903
2585,1483,0,0,4715,34.13080101,-119.167076
2586,1485,0,0,11400,38.80928378,-121.7450948
2587,1494,0,0,40100,39.14002976,-121.5834743
2588,1497,0,0,302,39.23718795,-122.2765024
2589,1498,0,0,11600,40.71501315,-122.4212465
2590,1499,0,0,11001,40.51010552,-122.4247382
2591,1503,0,0,22600,37.75610406,-122.3864726
2592,1506,0,0,1800,34.92760556,-119.6213417
2593,1508,0,0,9133,34.55164736,-117.4377996
2594,1510,0,0,541100,33.89465809,-118.2645067
2595,1512,0,0,22101,33.12288056,-117.2878861
2596,1514,0,0,43265,33.49095832,-117.0638806
2597,1516,0,0,32066,33.54998165,-117.6282105
2598,1517,0,0,13420,32.63792799,-117.016092
2599,1518,0,0,17049,32.94142222,-117.0327306
2600,1526,0,0,45117,33.72019357,-116.3631391
2601,1534,0,0,504602,37.4207031,-121.9598699
2602,1537,0,0,450101,37.70408449,-121.9007603
2603,1539,0,0,355112,37.74483101,-121.857924
2604,1542,0,0,21102,32.69904488,-116.3537629
2605,1552,0,0,3603,37.50071672,-120.913575
2606,1553,0,0,5508,35.14258236,-117.9687131
2607,1565,0,0,40302,40.38191421,-120.57454
2608,1586,0,0,30603,38.83404102,-120.5318797
2609,1589,0,0,309000,38.03021814,-121.8740447
2610,1592,0,0,320001,38.01608705,-122.1162873
2611,1593,0,0,124,37.87667314,-120.6055921
2612,1595,0,0,306002,38.01528973,-121.7623028
2613,1596,0,0,306002,38.01445584,-121.790861
2614,1599,0,0,378000,37.94096481,-122.3887883
2615,1600,0,0,378000,37.95041,-122.395126
2616,1603,0,0,303206,37.94623587,-121.7597976
2617,1606,0,0,101,37.54586828,-118.5899655
2618,1608,0,0,401100,37.83757075,-122.2636119
2619,1611,0,0,405000,37.80528987,-122.2312677
2620,1612,0,0,402801,37.810314,-122.271413
2621,1613,0,0,451104,37.79421735,-121.5595702
2622,1618,0,0,428700,37.77932065,-122.2926961
2623,1620,0,0,101,37.64645793,-118.9100447
2624,1629,0,0,200,37.32303711,-118.5017679
2625,1632,0,0,6409,37.20010694,-119.3068684
2626,1634,0,0,6408,36.92739551,-119.0208088
2627,1636,0,0,102,37.22028333,-119.3380194
2628,1640,0,0,2100,37.01341111,-120.9452333
2629,1644,0,0,6409,37.14821116,-119.3885387
2630,1645,0,0,6405,37.07187751,-119.558037
2631,1650,0,0,1201,36.71951798,-119.764185
2632,1652,0,0,1202,36.69045427,-119.7404181
2633,1656,0,0,800,36.03673169,-117.7979617
2634,1657,0,0,800,36.00145001,-117.7901861
2635,1658,0,0,800,36.00617523,-117.8101854
2636,1659,0,0,800,36.01858914,-117.7915328
2637,1660,0,0,11305,36.22587778,-121.1283444
2638,1671,0,0,3304,35.28134076,-119.4699213
2639,1675,0,0,3304,35.3634818,-119.6755007
2640,1680,0,0,6012,35.05874577,-118.2699171
2641,1683,0,0,6012,35.03860642,-118.2928989
2642,1686,0,0,3304,35.27635813,-119.5988863
2643,1690,0,0,3303,35.08980448,-119.441227
2644,1693,0,0,301601,34.15591282,-118.2775984
2645,1694,0,0,310800,34.17780359,-118.316146
2646,1696,0,0,195300,34.10139918,-118.2877455
2647,1699,0,0,980030,33.90248924,-118.4028868
2648,1702,0,0,980014,33.79405948,-118.2353506
2649,1708,0,0,10102,33.1577481,-115.6400038
2650,1709,0,0,10102,33.16232475,-115.6177256
2651,1712,0,0,10102,33.17838727,-115.5658256
2652,1717,0,0,12400,32.77523611,-115.2632922
2653,1721,0,0,11901,32.7145034,-115.5174953
2654,1727,0,0,12606,40.98709396,-121.8493033
2655,1728,0,0,12606,40.99253306,-121.9746015
2656,1730,0,0,12606,40.98672929,-121.9765849
2657,1733,0,0,12400,40.64590342,-122.6257398
2658,1745,0,0,12603,40.45955127,-121.8664328
